uuid,longitude,latitude,start_date,end_date,type,subtype,comments,nthumbsup,reliability,reportrating,confidence,duration,xcenter,ycenter,start_time,end_time,event
540fedcc-9359-3b5c-81bc-463118d0c5b3,-43.45836099999998,-22.85907199999999,2019-02-27 03:08:00,2019-02-27 04:08:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS DE AMPLIAÇÃO NA REDE DA CEDAE.(201550),0.0,6.0,0,0.0,0 days 01:00:00,658166.4732368547,7471254.046915181,1551236880000.0,1551240480000.0,24
562d5422-4981-3f05-8be3-4280c1b14ff0,-43.22106499999678,-22.889240999997988,2019-02-24 23:57:00,2019-02-28 23:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras BRT TransBrasil,0.0,6.0,0,0.0,3 days 23:59:00,682476.9687438522,7467639.079054997,1551052620000.0,1551398160000.0,5
5632a19f-2eae-3411-bf3c-c977ae58c56c,-43.45848500000007,-22.858776000000013,2019-02-26 20:03:00,2019-02-26 21:03:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS DE AMPLIAÇÃO NA REDE DA CEDAE.(201550),0.0,6.0,0,0.0,0 days 01:00:00,658154.0917638968,7471286.95480993,1551211380000.0,1551214980000.0,24
5652efda-77f7-35d7-aa7e-a6edfcd9ac97,-43.45848500000007,-22.858776000000013,2019-02-27 02:08:00,2019-02-27 03:07:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras de Ampliação da Rede da CEDAE,0.0,6.0,0,0.0,0 days 00:59:00,658154.0917638968,7471286.95480993,1551233280000.0,1551236820000.0,24
56d0b7d4-296c-3796-b392-edd353ffe884,-43.45836099999998,-22.85907199999999,2019-02-25 06:35:00,2019-02-25 07:34:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras de Ampliação da Rede da CEDAE,0.0,6.0,0,0.0,0 days 00:59:00,658166.4732368547,7471254.046915181,1551076500000.0,1551080040000.0,24
56f596de-d941-32f8-a051-a6bb71d1be87,-43.455317,-22.871457,2019-02-26 17:55:00,2019-02-26 18:01:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Zona Mental.(201724),0.0,6.0,0,0.0,0 days 00:06:00,658464.4603138528,7469879.4351237165,1551203700000.0,1551204060000.0,54
5b1b1802-cdfb-3986-afce-04b1f0d741cb,-43.45836099999998,-22.85907199999999,2019-02-26 18:02:00,2019-02-26 19:02:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS DE AMPLIAÇÃO NA REDE DA CEDAE.(201550),0.0,6.0,0,0.0,0 days 01:00:00,658166.4732368547,7471254.046915181,1551204120000.0,1551207720000.0,24
5c7abc71-2b32-37c4-89fa-1156f7034d1b,-43.34295400000001,-22.869187999999994,2019-02-24 23:57:00,2019-02-25 01:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Ensaio GRES Portela,0.0,6.0,0,0.0,0 days 01:59:00,669996.454992826,7470005.449051106,1551052620000.0,1551059760000.0,26
5ce4f689-9f4e-3c5d-91f6-ee58a6320335,-43.45333899999999,-22.87154000000001,2019-02-26 19:03:00,2019-02-26 19:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Zona Mental.(201724),0.0,6.0,0,0.0,0 days 00:53:00,658667.3156537849,7469868.116361868,1551207780000.0,1551210960000.0,54
5d42a36f-49f4-3d58-9cb4-3df3ab90c436,-43.34528700000008,-22.86710799999995,2019-02-24 23:57:00,2019-02-25 01:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Ensaio GRES Portela,0.0,6.0,0,0.0,0 days 01:59:00,669759.6512147124,7470238.457604049,1551052620000.0,1551059760000.0,26
5e189b02-e7e3-383b-b17b-aa3ffcd7dadc,-43.45836099999998,-22.85907199999999,2019-02-27 00:06:00,2019-02-27 01:06:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras de Ampliação da Rede da CEDAE,0.0,6.0,0,0.0,0 days 01:00:00,658166.4732368547,7471254.046915181,1551225960000.0,1551229560000.0,24
5ea38b22-a075-304e-80ba-199661c2902e,-43.22288799999558,-22.888703000001406,2019-02-24 23:57:00,2019-02-28 23:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras BRT TransBrasil,29.036385793871865,10.0,0,5.0,3 days 23:59:00,682290.6485438907,7467700.913098793,1551052620000.0,1551398160000.0,5
5f0a0430-b9ae-3ce3-9670-4675d69ab964,-43.45836099999998,-22.85907199999999,2019-02-27 08:12:00,2019-02-27 09:12:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras de Ampliação da Rede da CEDAE,0.0,6.0,0,0.0,0 days 01:00:00,658166.4732368547,7471254.046915181,1551255120000.0,1551258720000.0,24
5f4ff05b-8bad-3a56-88eb-4e6f82cda2ca,-43.176732,-22.903733,2019-02-28 01:24:00,2019-02-28 01:24:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Distribui sem Juízo,0.0,6.0,0,0.0,0 days 00:00:00,687005.6829495566,7465978.636380779,1551317040000.0,1551317040000.0,55
5fe3b9bb-f79a-3fd4-b121-688ff59200bd,-43.453937000000046,-22.87150300000001,2019-02-26 16:55:00,2019-02-26 17:55:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Zona Mental.(201723),0.0,6.0,0,0.0,0 days 01:00:00,658606.00113783,7469872.857016773,1551200100000.0,1551203700000.0,54
61718d4c-a0ae-34f1-95f2-ce9dcfec8ae3,-43.45836099999998,-22.85907199999999,2019-02-25 21:51:00,2019-02-25 22:50:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS DE AMPLIAÇÃO NA REDE DA CEDAE.(201550),0.0,6.0,0,0.0,0 days 00:59:00,658166.4732368547,7471254.046915181,1551131460000.0,1551135000000.0,24
618a0219-0db3-30d3-b8c9-24ba49b2fc8c,-43.17854600000007,-22.90007399999996,2019-02-27 20:56:00,2019-02-27 22:21:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Regula mas Libera,0.0,6.0,0,0.0,0 days 01:25:00,686824.5982853918,7466386.129727025,1551300960000.0,1551306060000.0,55
62b3249a-b3aa-32a7-aec5-73af16bfa392,-43.45836099999998,-22.85907199999999,2019-02-26 03:54:00,2019-02-26 04:53:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS DE AMPLIAÇÃO NA REDE DA CEDAE.(201550),0.0,6.0,0,0.0,0 days 00:59:00,658166.4732368547,7471254.046915181,1551153240000.0,1551156780000.0,24
636ac057-18cb-311f-bf09-47e370a5221f,-43.45848500000007,-22.858776000000013,2019-02-25 13:46:00,2019-02-25 14:46:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS DE AMPLIAÇÃO NA REDE DA CEDAE.(201550),0.0,6.0,0,0.0,0 days 01:00:00,658154.0917638968,7471286.95480993,1551102360000.0,1551105960000.0,24
6370aead-0dad-3635-8a89-e107dcc79b69,-43.17710100000011,-22.90307200000002,2019-02-27 20:55:00,2019-02-27 22:21:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Distribui sem Juízo,0.0,6.0,0,0.0,0 days 01:26:00,686968.7336936167,7466052.302942687,1551300900000.0,1551306060000.0,55
6395d710-226d-3fe4-be2b-60c65ea1bbbd,-43.45836099999998,-22.85907199999999,2019-02-25 07:35:00,2019-02-25 08:35:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS DE AMPLIAÇÃO NA REDE DA CEDAE.(201550),0.0,6.0,0,0.0,0 days 01:00:00,658166.4732368547,7471254.046915181,1551080100000.0,1551083700000.0,24
65018819-72aa-3515-815e-782fd6c6f729,-43.17640799999993,-22.904180000000117,2019-02-27 20:55:00,2019-02-28 00:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Distribui sem Juízo,0.0,6.0,0,0.0,0 days 04:01:00,687038.3089161424,7465928.724779494,1551300900000.0,1551315360000.0,55
65388663-5114-3331-ad45-03002498809d,-43.45836099999998,-22.85907199999999,2019-02-25 12:39:00,2019-02-25 13:45:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras de Ampliação da Rede da CEDAE,0.0,6.0,0,0.0,0 days 01:06:00,658166.4732368547,7471254.046915181,1551098340000.0,1551102300000.0,24
65733ff2-1e6b-3d69-b3d2-a316cd8e0a5f,-43.453937000000046,-22.87150300000001,2019-02-26 18:02:00,2019-02-26 19:02:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Zona Mental.(201723),0.0,6.0,0,0.0,0 days 01:00:00,658606.00113783,7469872.857016773,1551204120000.0,1551207720000.0,54
658f80e6-9677-3b14-a278-e56020ff2cc5,-43.45848500000007,-22.858776000000013,2019-02-27 06:10:00,2019-02-27 07:10:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras de Ampliação da Rede da CEDAE,0.0,6.0,0,0.0,0 days 01:00:00,658154.0917638968,7471286.95480993,1551247800000.0,1551251400000.0,24
66b6ceed-cc76-3891-b6c5-08c90518ede6,-43.45333900000001,-22.871540000000014,2019-02-26 16:55:00,2019-02-26 17:55:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Zona Mental.(201723),0.0,6.0,0,0.0,0 days 01:00:00,658667.3156537829,7469868.116361867,1551200100000.0,1551203700000.0,54
67351081-0295-39a6-86c4-a0d413a70889,-43.45836099999998,-22.85907199999999,2019-02-25 03:33:00,2019-02-25 04:33:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS DE AMPLIAÇÃO NA REDE DA CEDAE.(201550),0.0,6.0,0,0.0,0 days 01:00:00,658166.4732368547,7471254.046915181,1551065580000.0,1551069180000.0,24
678cf7d6-eb0b-3b21-91ad-862a127de3a5,-43.45848500000007,-22.858776000000013,2019-02-25 04:34:00,2019-02-25 05:33:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras de Ampliação da Rede da CEDAE,0.0,6.0,0,0.0,0 days 00:59:00,658154.0917638968,7471286.95480993,1551069240000.0,1551072780000.0,24
67dca215-3c24-36c0-9fb5-b2043ace9e0d,-43.454619999999984,-22.87147400000001,2019-02-26 19:03:00,2019-02-26 19:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Zona Mental.(201724),0.0,6.0,0,0.0,0 days 00:53:00,658535.9559275397,7469876.803062928,1551207780000.0,1551210960000.0,54
68b0aa7b-6482-3935-a29d-deed4e302c3d,-43.45836099999998,-22.85907199999999,2019-02-26 01:53:00,2019-02-26 02:52:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS DE AMPLIAÇÃO NA REDE DA CEDAE.(201550),0.0,6.0,0,0.0,0 days 00:59:00,658166.4732368547,7471254.046915181,1551145980000.0,1551149520000.0,24
68f0745b-6574-3616-b9ff-7601e55242d2,-43.17854600000005,-22.900073999999986,2019-02-27 23:23:00,2019-02-28 00:23:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Regula mas Libera,0.0,6.0,0,0.0,0 days 01:00:00,686824.5982853931,7466386.129727024,1551309780000.0,1551313380000.0,55
6a7c1f07-1ef0-34a6-b5b1-1073db1a7939,-43.45836099999998,-22.85907199999999,2019-02-28 01:24:00,2019-02-28 02:24:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras de Ampliação da Rede da CEDAE,0.0,6.0,0,0.0,0 days 01:00:00,658166.4732368547,7471254.046915181,1551317040000.0,1551320640000.0,24
6a9a3be4-998a-3c04-bf91-fa26aeb01e7e,-43.178708999999806,-22.90325000000046,2019-02-24 23:57:00,2019-02-26 08:04:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Afundamento de pista.(201548),0.0,6.0,0,0.0,1 days 08:07:00,686803.5234982772,7466034.63401906,1551052620000.0,1551168240000.0,30
6a9a5769-be38-38da-aec4-1661cc3b2070,-43.45531699999997,-22.871456999999985,2019-02-26 19:03:00,2019-02-26 19:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Zona Mental.(201724),0.0,6.0,0,0.0,0 days 00:53:00,658464.4603138553,7469879.435123717,1551207780000.0,1551210960000.0,54
6b6775c1-af9c-3d8f-bed5-dc79ef80d8f7,-43.45836099999998,-22.85907199999999,2019-02-27 01:07:00,2019-02-27 02:07:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS DE AMPLIAÇÃO NA REDE DA CEDAE.(201550),0.0,6.0,0,0.0,0 days 01:00:00,658166.4732368547,7471254.046915181,1551229620000.0,1551233220000.0,24
6c0d7bdd-062a-37a5-90e2-a36ced7eed87,-43.17737200000008,-22.902591999999967,2019-02-27 20:55:00,2019-02-27 22:21:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Distribui sem Juízo,0.0,6.0,0,0.0,0 days 01:26:00,686941.5897990017,7466105.801360693,1551300900000.0,1551306060000.0,55
6d2cfbda-a7cc-3c67-9c1d-9fc26caadcb0,-43.45836099999998,-22.85907199999999,2019-02-26 00:52:00,2019-02-26 01:52:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras de Ampliação da Rede da CEDAE,0.0,6.0,0,0.0,0 days 01:00:00,658166.4732368547,7471254.046915181,1551142320000.0,1551145920000.0,24
6e19374a-037e-3d66-8a52-eb190d60bbfc,-43.45848500000007,-22.85877600000001,2019-02-26 10:58:00,2019-02-26 11:57:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras de Ampliação da Rede da CEDAE,0.0,6.0,0,0.0,0 days 00:59:00,658154.0917638974,7471286.95480993,1551178680000.0,1551182220000.0,24
6ed3bc36-44a5-3163-a5dc-705a8b38b057,-43.17673199999993,-22.90373300000002,2019-02-27 23:23:00,2019-02-28 00:23:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Distribui sem Juízo,0.0,6.0,0,0.0,0 days 01:00:00,687005.6829495626,7465978.636380775,1551309780000.0,1551313380000.0,55
6f43827d-97c2-3261-aef5-edd31a5e0f10,-43.17673199999998,-22.903732999999992,2019-02-28 00:24:00,2019-02-28 00:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Distribui sem juízo.(201915),0.0,6.0,0,0.0,0 days 00:32:00,687005.6829495586,7465978.636380779,1551313440000.0,1551315360000.0,55
70998f9d-690f-34a1-ac60-fb187e914801,-43.45836099999998,-22.85907199999999,2019-02-28 02:25:00,2019-02-28 03:24:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS DE AMPLIAÇÃO NA REDE DA CEDAE.(201550),0.0,6.0,0,0.0,0 days 00:59:00,658166.4732368547,7471254.046915181,1551320700000.0,1551324240000.0,24
70a4e895-8608-329c-afbe-e8820a0c9a81,-43.45848500000007,-22.858776000000013,2019-02-25 19:49:00,2019-02-25 20:49:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS DE AMPLIAÇÃO NA REDE DA CEDAE.(201550),0.0,6.0,0,0.0,0 days 01:00:00,658154.0917638968,7471286.95480993,1551124140000.0,1551127740000.0,24
724a465f-9b3b-3a3d-b8eb-310b1aaeaaff,-43.342807,-22.869549000000006,2019-02-24 23:57:00,2019-02-25 01:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Ensaio GRES Portela,0.0,6.0,0,0.0,0 days 01:59:00,670011.0892335306,7469965.305775119,1551052620000.0,1551059760000.0,26
728407bc-2aa4-3fc8-a954-aa2dff70c327,-43.4575360000006,-22.858025999999903,2019-02-26 10:38:00,2019-02-26 21:11:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS DE AMPLIAÇÃO NA REDE DA CEDAE.(201550),0.0,6.0,0,0.0,0 days 10:33:00,658252.3410654411,7471368.980945396,1551177480000.0,1551215460000.0,24
739f2b2e-590e-3dc9-8810-69a23cee0963,-43.34347399999997,-22.866215999999934,2019-02-24 23:57:00,2019-02-25 01:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Ensaio GRES Portela,0.0,6.0,0,0.0,0 days 01:59:00,669946.7961801381,7470335.139550532,1551052620000.0,1551059760000.0,26
74111c87-bc60-35ca-a9c6-7f13967d7a0d,-43.45836099999998,-22.85907199999999,2019-02-26 17:01:00,2019-02-26 18:01:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras de Ampliação da Rede da CEDAE,0.0,6.0,0,0.0,0 days 01:00:00,658166.4732368547,7471254.046915181,1551200460000.0,1551204060000.0,24
745708a4-0911-3097-970b-46a2fddee77e,-43.17605800000001,-22.904971,2019-02-28 01:24:00,2019-02-28 01:24:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Distribui sem Juízo,0.0,6.0,0,0.0,0 days 00:00:00,687073.1298594684,7465840.686242176,1551317040000.0,1551317040000.0,55
75093006-569b-343f-96ba-fef3b24cd945,-43.186689000000065,-22.89572999999997,2019-02-24 23:57:00,2019-02-25 00:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco *** da Mauá,0.0,6.0,0,0.0,0 days 00:59:00,685995.1088029195,7466877.487045291,1551052620000.0,1551056160000.0,38
75575dad-34f3-3f4a-8678-8b354e2e5f37,-43.17710100000005,-22.903072,2019-02-27 23:23:00,2019-02-28 00:23:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Distribui sem Juízo,0.0,6.0,0,0.0,0 days 01:00:00,686968.7336936218,7466052.302942688,1551309780000.0,1551313380000.0,55
756afe92-a1d3-33cc-93ab-5dedb39b813b,-43.45836099999998,-22.85907199999999,2019-02-25 19:49:00,2019-02-25 20:49:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS DE AMPLIAÇÃO NA REDE DA CEDAE.(201550),0.0,6.0,0,0.0,0 days 01:00:00,658166.4732368547,7471254.046915181,1551124140000.0,1551127740000.0,24
75f69f9a-ad9b-39e5-b2da-b88abed0cf10,-43.178358,-22.900566,2019-02-28 01:24:00,2019-02-28 01:24:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Distribui sem Juízo,0.0,6.0,0,0.0,0 days 00:00:00,686843.2115226559,7466331.408136864,1551317040000.0,1551317040000.0,55
761c45f3-d7f9-3802-b9e8-8d8e23631859,-43.176008,-22.904943,2019-02-28 01:24:00,2019-02-28 01:24:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Distribui sem Juízo,0.0,6.0,0,0.0,0 days 00:00:00,687078.2977705604,7465843.723323478,1551317040000.0,1551317040000.0,55
76735b29-74a5-3fbb-b37b-45b4b59def4c,-43.45848500000007,-22.858776000000013,2019-02-25 02:33:00,2019-02-25 03:32:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras de Ampliação da Rede da CEDAE,0.0,6.0,0,0.0,0 days 00:59:00,658154.0917638968,7471286.95480993,1551061980000.0,1551065520000.0,24
7683d13a-ce92-3677-9b9c-ea9db4a68b65,-43.454619999999984,-22.87147400000001,2019-02-26 19:03:00,2019-02-26 19:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Zona Mental.(201724),0.0,6.0,0,0.0,0 days 00:53:00,658535.9559275397,7469876.803062928,1551207780000.0,1551210960000.0,54
781b05e3-452b-3d42-b1a7-6a02da2538f0,-43.45848499999948,-22.858775999999647,2019-02-26 10:38:00,2019-02-26 21:11:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS DE AMPLIAÇÃO NA REDE DA CEDAE.(201550),0.0,6.0,0,0.0,0 days 10:33:00,658154.0917639572,7471286.954809968,1551177480000.0,1551215460000.0,24
7895398d-86cd-321a-b456-21592577d2aa,-43.17605800000001,-22.90497100000001,2019-02-28 00:23:00,2019-02-28 00:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Distribui sem juízo.(201915),0.0,6.0,0,0.0,0 days 00:33:00,687073.1298594684,7465840.686242173,1551313380000.0,1551315360000.0,55
78bee859-06f5-388f-a61c-d43c2d70708a,-43.45848500000007,-22.85877600000001,2019-02-26 11:58:00,2019-02-26 12:58:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS DE AMPLIAÇÃO NA REDE DA CEDAE.(201550),0.0,6.0,0,0.0,0 days 01:00:00,658154.0917638974,7471286.95480993,1551182280000.0,1551185880000.0,24
78fe3248-977b-355e-8a90-1e6b7125fb6a,-43.17648199999999,-22.904181999999995,2019-02-27 22:21:00,2019-02-27 23:22:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Distribui sem juízo.(201915),0.0,6.0,0,0.0,0 days 01:01:00,687030.7144982175,7465928.597372827,1551306060000.0,1551309720000.0,55
7adf12fa-9701-3515-8a92-18828dce4e14,-43.45836099999998,-22.85907199999999,2019-02-25 11:38:00,2019-02-25 12:38:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS DE AMPLIAÇÃO NA REDE DA CEDAE.(201550),0.0,6.0,0,0.0,0 days 01:00:00,658166.4732368547,7471254.046915181,1551094680000.0,1551098280000.0,24
7c41a08c-42c7-387a-8341-cfc85dc38147,-43.17605800000001,-22.904971,2019-02-27 23:23:00,2019-02-28 00:22:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Distribui sem Juízo,0.0,6.0,0,0.0,0 days 00:59:00,687073.1298594684,7465840.686242176,1551309780000.0,1551313320000.0,55
7cd96026-03b0-36ee-bcfa-2cf6b6f19449,-43.453937,-22.871503,2019-02-26 17:56:00,2019-02-26 18:01:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Zona Mental.(201724),0.0,6.0,0,0.0,0 days 00:05:00,658606.001137835,7469872.857016773,1551203760000.0,1551204060000.0,54
7e88d02f-cf01-3db1-b046-44718bd8b8a0,-43.455162,-22.869601,2019-02-26 20:03:00,2019-02-26 20:03:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Zona Mental.(201723),0.0,6.0,0,0.0,0 days 00:00:00,658482.5180552793,7470084.776233503,1551211380000.0,1551211380000.0,54
7ed1fa35-8bd7-30be-a0f6-06e67dc4a592,-43.453937000000046,-22.87150300000001,2019-02-26 18:02:00,2019-02-26 19:02:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Zona Mental.(201723),0.0,6.0,0,0.0,0 days 01:00:00,658606.00113783,7469872.857016773,1551204120000.0,1551207720000.0,54
7fa8077f-04e7-37d4-a10b-629b967f465f,-43.45516200000014,-22.869600999999967,2019-02-26 16:56:00,2019-02-26 19:57:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Zona Mental.(201723),0.0,6.0,0,0.0,0 days 03:01:00,658482.5180552651,7470084.776233505,1551200160000.0,1551211020000.0,54
7ff9ecca-ccd2-3a4e-9464-6b427bd4d271,-43.45848500000007,-22.858776000000013,2019-02-27 18:19:00,2019-02-27 19:19:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras de Ampliação da Rede da CEDAE,0.0,6.0,0,0.0,0 days 01:00:00,658154.0917638968,7471286.95480993,1551291540000.0,1551295140000.0,24
80a5be05-5c3d-34db-80f8-572cd23a4a64,-43.45836099999998,-22.85907199999999,2019-02-27 22:22:00,2019-02-27 23:22:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS DE AMPLIAÇÃO NA REDE DA CEDAE.(201550),0.0,6.0,0,0.0,0 days 01:00:00,658166.4732368547,7471254.046915181,1551306120000.0,1551309720000.0,24
8284f8f6-6632-3b0c-b866-7783cb91df6c,-43.34512799999995,-22.867185000000035,2019-02-24 23:57:00,2019-02-25 01:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Ensaio GRES Portela,0.0,6.0,0,0.0,0 days 01:59:00,669775.8707432519,7470229.748208012,1551052620000.0,1551059760000.0,26
83415f8b-67b4-3f3a-8ee1-feed79f1907f,-43.311719000000096,-22.882840000000105,2019-02-27 21:56:00,2019-02-28 00:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Banda do Tio Marco.(199776),0.0,6.0,0,0.0,0 days 03:00:00,673184.1803265663,7468457.366068819,1551304560000.0,1551315360000.0,56
842889ed-b461-3dbd-bc0d-646019cbd4e3,-43.4552450000001,-22.869885000000046,2019-02-26 16:55:00,2019-02-26 19:57:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Zona Mental.(201723),0.0,6.0,0,0.0,0 days 03:02:00,658473.6721877252,7470053.419258254,1551200100000.0,1551211020000.0,54
84335ae8-2231-3eee-ba00-e3e1f3250e62,-43.454813000000016,-22.869585000000004,2019-02-26 19:03:00,2019-02-26 19:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Zona Mental.(201725),0.0,6.0,0,0.0,0 days 00:53:00,658518.3460928819,7470086.1724855015,1551207780000.0,1551210960000.0,54
84b21e8c-f2c0-375c-82f1-ee4024ea53d8,-43.45531699999993,-22.871457000000085,2019-02-26 16:56:00,2019-02-26 19:57:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Zona Mental.(201723),0.0,6.0,0,0.0,0 days 03:01:00,658464.4603138585,7469879.435123706,1551200160000.0,1551211020000.0,54
84cd78d7-e3bd-3c5e-880a-69cf519a1c6d,-43.17605800000001,-22.904970999999982,2019-02-27 20:55:00,2019-02-27 22:21:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Distribui sem Juízo,0.0,6.0,0,0.0,0 days 01:26:00,687073.1298594684,7465840.686242177,1551300900000.0,1551306060000.0,55
85ed6ab5-185e-3fd6-bbaf-b29fa166c98c,-43.310827,-22.884851,2019-02-28 01:24:00,2019-02-28 01:24:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Banda do Tio Marco,0.0,6.0,0,0.0,0 days 00:00:00,673273.1468180856,7468233.635034368,1551317040000.0,1551317040000.0,56
8692a993-3c7c-336c-9c65-b7559d6d8350,-43.34171299999989,-22.868769000000018,2019-02-24 23:57:00,2019-02-25 01:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Ensaio GRES Portela,0.0,6.0,0,0.0,0 days 01:59:00,670124.3162400682,7470050.412950267,1551052620000.0,1551059760000.0,26
879723ef-ecc2-382c-9ce5-313e0cd3c0ba,-43.45848500000007,-22.858776000000013,2019-02-27 09:13:00,2019-02-27 10:13:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS DE AMPLIAÇÃO NA REDE DA CEDAE.(201550),0.0,6.0,0,0.0,0 days 01:00:00,658154.0917638968,7471286.95480993,1551258780000.0,1551262380000.0,24
87f926db-05ae-36db-b994-1b6b6ddb88f2,-43.45848500000007,-22.858776000000013,2019-02-27 00:06:00,2019-02-27 01:06:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras de Ampliação da Rede da CEDAE,0.0,6.0,0,0.0,0 days 01:00:00,658154.0917638968,7471286.95480993,1551225960000.0,1551229560000.0,24
892f6232-f40c-360a-8c76-ff6562448793,-43.45836099999998,-22.85907199999999,2019-02-26 20:03:00,2019-02-26 21:03:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS DE AMPLIAÇÃO NA REDE DA CEDAE.(201550),0.0,6.0,0,0.0,0 days 01:00:00,658166.4732368547,7471254.046915181,1551211380000.0,1551214980000.0,24
8948664a-878c-37e6-852b-523f6023b4fc,-43.45848500000007,-22.858776000000013,2019-02-25 21:51:00,2019-02-25 22:50:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS DE AMPLIAÇÃO NA REDE DA CEDAE.(201550),0.0,6.0,0,0.0,0 days 00:59:00,658154.0917638968,7471286.95480993,1551131460000.0,1551135000000.0,24
